4456.9,0.00352
4457.37,0.36766502
4457.49,5.715331
4457.5,1.6809033
4457.51,0.06
4459.39,5.203051
4461.22,5.058428
4461.28,2.2395
4461.4,5.341089
4463.5,5.555451
4464.98,2.6145
4464.99,0.2
4465,20.027983
4465.08,0.1
4466.08,0.07
4466.09,4.48
4466.1,6
4467.95,5
4468.65,7.01
4468.95,0.00122927
4468.96,0.00122977
4468.98,0.33884636
4469,0.14887264
4469.83,0.0012293
4469.84,0.00122895
4469.95,0.00122811
4469.96,0.0012275
4469.97,0.00212461
4469.98,3.4965
4470,29.95424
4470.03,6
4470.65,0.15
4471.2,20
4472.41,2.0556
4472.67,0.01
4472.68,0.00501247
4472.81,5.9241
4473.06,0.222
4474,0.95
4475,15.036255
4475.08,6
4475.87,0.00111934
4477.72,0.02239639
4478.35,0.00324161
4478.39,6
4478.82,0.06521737
4478.91,0.00411676
4479,0.0052
4479.25,0.004975
4479.36,0.00252927
4479.62,0.01852835
4479.75,0.01852784
4479.84,0.01504254
4479.88,0.0074809
4479.96,0.00178351
4480,24.909294
4480.01,1.15528
4480.04,1
4480.72,0.05159
4480.8,6.1106
4481.03,0.01851856
4481.13,0.179
4481.29,0.04792977
4482,1.25
4482.01,0.11999998
4482.04,0.00296815
4482.98,0.01088378
4483.09,6.05
4483.14,0.02274902
4483.23,0.01851347
4483.33,0.022
4483.39,0.00135165
4483.59,0.01851196
4483.74,0.01851134
4483.79,0.01501433
4483.9,0.006272
4484,0.15
4484.05,1
4484.5,0.002
4484.77,0.00276054
4484.82,0.01850687
4485,0.24083456
4485.55,0.01850386
4485.64,0.01850349
4485.75,0.00184115
4485.83,5.653781
4486,0.296
4486.27,0.01850092
4486.35,0.00466646
4486.37,0.01
4487,0.1108
4487.49,0.00518023
4487.82,6.993
4487.84,5.23
4487.87,0.02
4488,0.076
4488.04,0.004975
4488.38,50
4488.59,0.15
4489,2.5478585
4489.03,0.00181126
4489.17,0.00175195
4489.2,0.186
4489.26,0.241
4489.41,0.01848793
4489.52,0.1
4489.79,0.06521737
4489.86,0.5
4490,9.958922
4490.05,0.0017795
4490.06,1
4490.4,5.819217
4490.45,11.57075
4491,0.08174538
4491.24,0.004975
4491.57,0.015366
4491.91,0.28560555
4491.99,0.01847728
4492,0.046
4492.14,0.01597881
4492.28,0.3740696
4493,1.1620765
4493.09,0.0184728
4493.49,0.00111495
4493.94,0.00399772
4493.96,0.2282164
4494,0.046
4494.07,1
4494.5,0.002
4494.57,1.267
4494.64,0.00416282
4494.74,0.03
4494.94,0.01
4494.95,0.9685714
4494.98,0.00269047
4494.99,0.1
4495,1.9958884
4495.19,0.025
4495.21,0.06521737
4495.51,0.01908734
4495.98,0.01846094
4496,1.366
4496.73,6.699025
4496.99,0.005292
4497,2
4497.26,0.00183117
4497.27,0.163
4497.34,0.221
4498,0.06160075
4498.45,0.01845082
4498.71,1.1
4499,47.00404
4499.14,0.44
4499.15,0.004975
4505.34,0.14
4509.92,0.05
4513.41,0.151
4521.48,0.144
